motif	observed	background	percent.observed	percent.background	fold.enrichment	pvalue	p.adjust	motif_name
Klf4_143	19753	33136	9.53008153616056	15.9868770203117	0.596119024625785	1	1	Klf4
Plag1_144	9929	13686	4.79037004872871	6.60298161817919	0.725485897997954	1	1	Plag1
Klf5_145	27718	41035	13.3728952573937	19.7978482173011	0.675472157913976	1	1	Klf5
Ctcf_146	22285	24355	10.7516765571477	11.7503739084286	0.915007185382878	1	1	Ctcf
Snai3_147	7614	9260	3.6734693877551	4.46760264389444	0.822246220302376	1	1	Snai3
Glis2_148	3467	4793	1.67269744777344	2.31244270757949	0.723346547047778	1	1	Glis2
Ikzf1_149	4734	7897	2.28397742075554	3.81000627201235	0.599468152462961	1	1	Ikzf1
Sp2_150	28051	35925	13.5335552660781	17.332464900854	0.780821155184412	1	1	Sp2
Zbtb4_151	4377	5067	2.11173831234622	2.44463742943986	0.863824748371818	0.99999999999969	1	Zbtb4
Plagl1_152	4633	8182	2.23524870941284	3.94750808124668	0.566242972378391	1	1	Plagl1
Patz1_153	17263	26288	8.32874993969219	12.6829738987794	0.65668746195983	1	1	Patz1
Yy1_154	7356	14559	3.54899406571139	7.02417137067593	0.505254481763857	1	1	Yy1
Gli3_155	7636	17147	3.68408356250302	8.27278429102137	0.445325712952703	1	1	Gli3
Zkscan3_156	3292	6765	1.58826651227867	3.26385873498335	0.486622320768662	1	1	Zkscan3
Hivep1_157	6961	12557	3.35842138273749	6.05828146861581	0.554352154176953	1	1	Hivep1
Zfp369_158	9161	14189	4.41983885752883	6.84566024991557	0.645640989498908	1	1	Zfp369
Fezf2_159	6772	9071	3.26723597240315	4.37641723356009	0.746554955352221	1	1	Fezf2
Zfp187_160	1364	2755	0.658078834370628	1.32918415593188	0.495099818511797	1	1	Zfp187
Osr2_161	2911	5733	1.40444830414435	2.76595744680851	0.507762079190651	1	1	Osr2
Bcl6_162	10037	14677	4.84247599749119	7.08110194432383	0.683859099270968	1	1	Bcl6
Zfp263_163	5113	7360	2.46683070391277	3.55092391566556	0.694701086956522	1	1	Zfp263
Zscan10_164	6291	9191	3.03517151541468	4.43431273218507	0.684473941899685	1	1	Zscan10
Zfp523_165	10296	14213	4.96743378202345	6.85723934964057	0.724407232815029	1	1	Zfp523
Ovol1_166	3847	5844	1.85603319341921	2.81951078303662	0.658281998631075	1	1	Ovol1
Sp4_167	17287	17238	8.34032903941718	8.31668837747865	1.0028425571412	0.393653600271417	1	Sp4
Zfp711_168	3441	5525	1.66015342307136	2.66560524919188	0.622805429864253	1	1	Zfp711
Zfp202_169	6494	9210	3.1331114005886	4.44347951946736	0.705103148751357	1	1	Zfp202
Zfp282_170	5378	8079	2.59468326337627	3.89781444492691	0.665676445104592	1	1	Zfp282
Klf7_171	13568	17368	6.54605104453129	8.37940850098905	0.781206817134961	1	1	Klf7
Gfi1b_172	9239	14001	4.45747093163506	6.75495730206976	0.659881437040211	1	1	Gfi1b
Mecom_173	6553	13379	3.16157668741255	6.45486563419694	0.489797443755139	1	1	Mecom
Zbtb7b_174	5495	6179	2.65113137453563	2.98113571669803	0.889302476128823	0.999999999937374	1	Zbtb7b
Mtf1_175	2786	5060	1.34414049307666	2.44126019202007	0.550592885375494	1	1	Mtf1
Zbtb49_176	3186	4920	1.53712548849327	2.37371544362426	0.647560975609756	1	1	Zbtb49
Fezf1_177	6772	9071	3.26723597240315	4.37641723356009	0.746554955352221	1	1	Fezf1
Zkscan1_178	2054	4917	0.990977951464274	2.37226805615863	0.417734390888753	1	1	Zkscan1
Mzf1_179	4681	6443	2.25840690886284	3.10850581367299	0.726524910755859	1	1	Mzf1
Zfp300_180	2822	5170	1.36150914266416	2.49433106575964	0.545841392649903	1	1	Zfp300
Zic1_181	7590	12409	3.66189028803011	5.98687702031167	0.611652832621484	1	1	Zic1
Zbtb1_182	3067	1593	1.47971245235683	0.768562744246635	1.92529817953547	1.79462145256263e-106	7.21111529120618e-105	Zbtb1
Egr3_183	7368	8875	3.55478361557389	4.28185458580595	0.830197183098592	1	1	Egr3
Klf9_184	582	664	0.280793168331162	0.320355092391567	0.876506024096385	0.99075394242466	1	Klf9
Glis1_185	2542	4062	1.22641964587253	1.95976262845564	0.625800098473658	1	1	Glis1
Prdm4_186	6219	10587	3.00043421623969	5.10783036618903	0.587418532162086	1	1	Prdm4
Zic4_187	6754	8865	3.2585516476094	4.27702996092054	0.761872532430908	1	1	Zic4
Egr2_188	5238	6023	2.52713851498046	2.90587156848555	0.869666279262826	0.999999999999971	1	Egr2
Prdm1_189	9616	12783	4.63935928981522	6.1673179910262	0.752249080810451	1	1	Prdm1
Egr1_190	8727	8337	4.21045013750181	4.02228976697062	1.0467794170565	0.00117796562714664	0.0083977549548196	Egr1
Sp6_191	13727	13784	6.62276258020939	6.65026294205625	0.995864770748694	0.641285590239949	1	Sp6
Rreb1_192	22806	35249	11.0030395136778	17.0063202585999	0.646997077931289	1	1	Rreb1
Zfp281_193	18207	25922	8.78419452887538	12.5063926279732	0.702376359848777	1	1	Zfp281
Klf8_194	14269	23659	6.88425724899889	11.4145800164037	0.603110866900545	1	1	Klf8
Zic5_195	4299	6681	2.07410623823998	3.22333188594587	0.643466546924113	1	1	Zic5
Zfp410_196	6562	10130	3.16591884980943	4.88734500892556	0.647778874629812	1	1	Zfp410
Snai1_197	7614	9260	3.6734693877551	4.46760264389444	0.822246220302376	1	1	Snai1
Hic1_198	3791	7782	1.82901529406089	3.75452308583008	0.487149832947828	1	1	Hic1
Zfp784_199	2440	5294	1.1772084720413	2.55415641433879	0.460899131091802	1	1	Zfp784
Zfp3_200	3488	4624	1.68282916003281	2.23090654701597	0.754325259515571	1	1	Zfp3
Dnajc21_201	13724	18826	6.62131519274376	9.08283880928258	0.728991819823648	1	1	Dnajc21
Zfp354c_202	17140	28628	8.26940705360158	13.8119361219665	0.598714545200503	1	1	Zfp354c
Zfp691_203	5061	7222	2.44174265450861	3.48434409224683	0.700775408474107	1	1	Zfp691
Zfp740_204	8420	14290	4.06233415351956	6.89438896125826	0.589223233030091	1	1	Zfp740
Scrt1_205	4182	7673	2.01765812708062	3.70193467457905	0.545028020331031	1	1	Scrt1
Osr1_206	2642	6814	1.27466589472668	3.28749939692189	0.38773114176695	1	1	Osr1
Sp8_207	19359	27441	9.33999131567521	13.2392531480677	0.705477205641194	1	1	Sp8
Zfa_208	10920	15186	5.26849037487335	7.32667535099146	0.719083366258396	1	1	Zfa
Zfp161_209	4945	1621	2.3857770058378	0.782071693925797	3.0505860579889	0	0	Zfp161
Zbtb12_210	4064	7460	1.96072755343272	3.59917016451971	0.544772117962466	1	1	Zbtb12
Hic2_211	4794	9699	2.31292517006803	4.67940367636416	0.494277760593876	1	1	Hic2
Zfp524_212	4404	7119	2.12476479953684	3.43465045592705	0.618626211546565	1	1	Zfp524
Zfy1_213	10920	15186	5.26849037487335	7.32667535099146	0.719083366258396	1	1	Zfy1
Klf1_214	13018	30300	6.28069667583345	14.6186134028079	0.42963696369637	1	1	Klf1
Zscan4c_215	8117	14850	3.91614801949148	7.16456795484151	0.546599326599327	1	1	Zscan4c
Zkscan4_216	3292	6765	1.58826651227867	3.26385873498335	0.486622320768662	1	1	Zkscan4
Zkscan5_217	7241	12300	3.49351087952912	5.93428860906065	0.58869918699187	1	1	Zkscan5
Zfp105_218	12830	22023	6.18999372798765	10.6252713851498	0.582572764836762	1	1	Zfp105
Zfp110_219	9161	14189	4.41983885752883	6.84566024991557	0.645640989498908	1	1	Zfp110
Zfp637_220	4436	3860	2.14020359917016	1.86230520577025	1.14922279792746	8.88077878906536e-11	8.72289827725975e-10	Zfp637
Scrt2_221	4227	7246	2.03936893906499	3.49592319197182	0.583356334529396	1	1	Scrt2
